scrape_id,store,product_name,brand,current_price,original_price,currency,product_type,category,subcategory,weight_value,weight_unit,discount,product_url,availability,scraped_at
11,Seoudi Supermarket,Al Serag Tuna Chunks Easy Open,Al Serag,62.95,64.95,EGP,Canned Food,Canned Food,Canned Fish,185,g,3,https://seoudisupermarket.com/en/al-serag-tuna-chunks-easy-open-185-g,In Stock,9/14/2026 18:55
12,Seoudi Supermarket,Al Serag Solid Tuna,Al Serag,61.95,72.95,EGP,Canned Food,Canned Food,Canned Fish,200,g,15,https://seoudisupermarket.com/en/al-serag-solid-tuna-200-g,In Stock,9/14/2026 18:55
13,Seoudi Supermarket,"Rose Tuna Chunks with Pepper, Easy Open",Rose Garden,79.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/rose-tuna-chunks-with-pepper-easy-open-185-g,In Stock,9/14/2026 18:55
14,Seoudi Supermarket,Heinz Tuna Chunks in Sunflower Oil,Heinz,83.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/heinz-tuna-chunks-in-sunflower-oil-185-g,In Stock,9/14/2026 18:55
15,Seoudi Supermarket,Heinz Tuna Chunks in Brine,Heinz,80.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/heinz-tuna-chunks-in-brine-185-g,In Stock,9/14/2026 18:55
16,Seoudi Supermarket,Heinz Solid Tuna in Sunflower Oil,Heinz,87.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/heinz-solid-tuna-in-sunflower-oil-185-g,In Stock,9/14/2026 18:55
17,Seoudi Supermarket,Cava One Piece Diet Tuna,Cava,84.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/cava-one-piece-diet-tuna-185-g,In Stock,9/14/2026 18:55
18,Seoudi Supermarket,Mario Easy Open Tuna Chunks,Mario,45.95,,EGP,Canned Food,Canned Food,Canned Fish,140,g,,https://seoudisupermarket.com/en/mario-easy-open-tuna-chunks-140-g,In Stock,9/14/2026 18:55
19,Seoudi Supermarket,Sunshine Shredded Tuna,Sunshine,25.75,,EGP,Canned Food,Canned Food,Canned Fish,95,g,,https://seoudisupermarket.com/en/sunshine-shredded-tuna-95-g,In Stock,9/14/2026 18:55
20,Seoudi Supermarket,Rose Tuna Chunks,Rose Garden,74.45,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/rose-tuna-chunks-185-g,In Stock,9/14/2026 18:55
21,Seoudi Supermarket,Rose Tuna Diet One Piece,Rose Garden,87.95,,EGP,Canned Food,Canned Food,Canned Fish,200,g,,https://seoudisupermarket.com/en/rose-tuna-diet-one-piece-200-g,In Stock,9/14/2026 18:55
22,Seoudi Supermarket,Americana Chunks Tuna Meat In Soy Bean Oil And Brine,Americana,55.95,,EGP,Canned Food,Canned Food,Canned Fish,140,g,,https://seoudisupermarket.com/en/americana-chunks-tuna-meat-in-soy-bean-oil-and-brine-140-g,In Stock,9/14/2026 18:55
23,Seoudi Supermarket,Dolphin Tuna Chunks,Dolphin,69.95,76.45,EGP,Canned Food,Canned Food,Canned Fish,185,g,9,https://seoudisupermarket.com/en/dolphin-tuna-chunks-185-g,In Stock,9/14/2026 18:55
24,Seoudi Supermarket,Sunshine Express Tuna Chunks,Sunshine,50.95,,EGP,Canned Food,Canned Food,Canned Fish,150,g,,https://seoudisupermarket.com/en/sunshine-express-tuna-chunks-150-g,In Stock,9/14/2026 18:55
25,Seoudi Supermarket,Sunshine Hot Shredded Tuna,Sunshine,40.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/sunshine-hot-shredded-tuna-185-g,In Stock,9/14/2026 18:55
26,Seoudi Supermarket,Dolphin Tuna One Piece,Dolphin,74.95,83.45,EGP,Canned Food,Canned Food,Canned Fish,200,g,10,https://seoudisupermarket.com/en/dolphin-tuna-one-piece-200-g,In Stock,9/14/2026 18:55
27,Seoudi Supermarket,Fisherman Light Solid Tuna In Sunflower Oil With Brine,Fisherman,90.95,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/fisherman-light-solid-tuna-in-sunflower-oil-with-brine-170-g,In Stock,9/14/2026 18:55
28,Seoudi Supermarket,Sunshine Tuna Chunks with Lemon & Chili,Sunshine,74.95,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/sunshine-tuna-chunks-with-lemon-and-chili-170-g,In Stock,9/14/2026 18:55
29,Seoudi Supermarket,Rose Khoshala Light Tuna meat,Rose Garden,87.95,,EGP,Canned Food,Canned Food,Canned Fish,200,g,,https://seoudisupermarket.com/en/rose-khoshala-light-tuna-meat-200-g,In Stock,9/14/2026 18:55
30,Seoudi Supermarket,Sunshine Smoked Tuna Slices,Sunshine,84.95,,EGP,Canned Food,Canned Food,Canned Fish,120,g,,https://seoudisupermarket.com/en/sunshine-smoked-tuna-slices-120-g,In Stock,9/14/2026 18:55
31,Seoudi Supermarket,Sunshine Fancy Tuna Chunks in Pure Olive Oil,Sunshine,79.95,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/sunshine-fancy-tuna-chunks-in-pure-olive-oil-170-g,In Stock,9/14/2026 18:55
32,Seoudi Supermarket,Sunshine Spicy Tuna with Chili Pepper,Sunshine,74.95,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/sunshine-spicy-tuna-with-chili-pepper-170-g,In Stock,9/14/2026 18:55
33,Seoudi Supermarket,Cava Tuna Chunks,Cava,74.95,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/cava-tuna-chunks-170-g,In Stock,9/14/2026 18:55
34,Seoudi Supermarket,T.C Boy Tuna Chunks,T.C Boy,76.95,81.95,EGP,Canned Food,Canned Food,Canned Fish,185,g,6,https://seoudisupermarket.com/en/t-c-boy-tuna-chunks-185-g,In Stock,9/14/2026 18:55
35,Seoudi Supermarket,Rio Mare Light Tuna Meat in Olive Oil,Rio Mare,274.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/rio-mare-light-tuna-meat-in-olive-oil-160-g,In Stock,9/14/2026 18:55
36,Seoudi Supermarket,Rio Mare Light Tuna,Rio Mare,274.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/rio-mare-light-tuna-160-g,In Stock,9/14/2026 18:55
37,Seoudi Supermarket,Rio Mare Light Tuna Meat in Olive Oil - 3 Pieces,Rio Mare,409.95,,EGP,Canned Food,Canned Food,Canned Fish,80,g,,https://seoudisupermarket.com/en/rio-mare-light-tuna-meat-in-olive-oil-80-g-3-pieces,In Stock,9/14/2026 18:55
38,Seoudi Supermarket,Sunshine Regular Tuna Lobes,Sunshine,74.95,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/sunshine-regular-tuna-lobes-170-g,In Stock,9/14/2026 18:55
39,Seoudi Supermarket,Bostany Tuna Chunks,Bostany,85.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/bostany-tuna-chunks-185-g,In Stock,9/14/2026 18:55
40,Seoudi Supermarket,Sunshine Shredded Tuna,Sunshine,40.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/sunshine-shredded-tuna-185-g,In Stock,9/14/2026 18:55
41,Seoudi Supermarket,Cava One Piece Tuna,Cava,84.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/cava-one-piece-tuna-185-g,In Stock,9/14/2026 18:55
42,Seoudi Supermarket,Cava Classic Sardines,Cava,51.45,,EGP,Canned Food,Canned Food,Canned Fish,125,g,,https://seoudisupermarket.com/en/cava-classic-sardines-125-g,In Stock,9/14/2026 18:55
43,Seoudi Supermarket,Americana Shredded Tuna,Americana,31.95,,EGP,Canned Food,Canned Food,Canned Fish,140,g,,https://seoudisupermarket.com/en/americana-shredded-tuna-140-g,In Stock,9/14/2026 18:55
44,Seoudi Supermarket,La Baliza Anchovies in Sunflower Oil,La Baliza,87.95,,EGP,Canned Food,Canned Food,Canned Fish,50,g,,https://seoudisupermarket.com/en/la-baliza-anchovies-in-sunflower-oil-50-g,In Stock,9/14/2026 18:55
45,Seoudi Supermarket,Sunshine Express Tuna One Piece,Sunshine,56.25,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/sunshine-express-tuna-one-piece-160-g,In Stock,9/14/2026 18:55
46,Seoudi Supermarket,Sunshine Fancy One Piece Tuna,Sunshine,79.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/sunshine-fancy-one-piece-tuna-185-g,In Stock,9/14/2026 18:55
47,Seoudi Supermarket,Sunshine Diet Tuna Chunks,Sunshine,69.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/sunshine-diet-tuna-chunks-185-g,In Stock,9/14/2026 18:55
48,Seoudi Supermarket,Sunshine Tuna Chunks,Sunshine,69.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/sunshine-tuna-chunks-185-g,In Stock,9/14/2026 18:55
49,Seoudi Supermarket,Sunshine Solid Tuna,Sunshine,74.95,,EGP,Canned Food,Canned Food,Canned Fish,200,g,,https://seoudisupermarket.com/en/sunshine-solid-tuna-200-g,In Stock,9/14/2026 18:55
50,Seoudi Supermarket,Sunshine Tuna Chunks with Chili,Sunshine,69.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/sunshine-tuna-chunks-with-chili-185-g,In Stock,9/14/2026 18:55
51,Seoudi Supermarket,Sunshine Mackerel,Sunshine,35.75,,EGP,Canned Food,Canned Food,Canned Fish,145,g,,https://seoudisupermarket.com/en/sunshine-mackerel-145-g,In Stock,9/14/2026 18:55
52,Seoudi Supermarket,Sunshine Mackerel in Natural Oil and Brine,Sunshine,84.75,,EGP,Canned Food,Canned Food,Canned Fish,350,g,,https://seoudisupermarket.com/en/sunshine-mackerel-in-natural-oil-and-brine-350-g,In Stock,9/14/2026 18:55
53,Seoudi Supermarket,T.C Boy Tuna Chunks,T.C Boy,62.95,71.95,EGP,Canned Food,Canned Food,Canned Fish,185,g,13,https://seoudisupermarket.com/en/t-c-boy-tuna-chunk-185-g,In Stock,9/14/2026 18:55
54,Seoudi Supermarket,T.C Boy One Piece Tuna,T.C Boy,73.95,79.95,EGP,Canned Food,Canned Food,Canned Fish,200,g,8,https://seoudisupermarket.com/en/tc-boy-one-piece-tuna-200-g,In Stock,9/14/2026 18:55
55,Seoudi Supermarket,Americana Moroccan Sardines,Americana,37.75,,EGP,Canned Food,Canned Food,Canned Fish,125,g,,https://seoudisupermarket.com/en/americana-moroccan-sardines-125-g,In Stock,9/14/2026 18:55
56,Seoudi Supermarket,Founty Sardines in Vegetables Oil,Founty,51.95,,EGP,Canned Food,Canned Food,Canned Fish,125,g,,https://seoudisupermarket.com/en/founty-sardines-in-vegetables-oil-125-g,In Stock,9/14/2026 18:55
57,Seoudi Supermarket,Sunshine Sardines,Sunshine,60.95,,EGP,Canned Food,Canned Food,Canned Fish,125,g,,https://seoudisupermarket.com/en/sunshine-sardines-125-g,In Stock,9/14/2026 18:55
58,Seoudi Supermarket,A.M.R Morocon Sardines,A.M.R,58.45,,EGP,Canned Food,Canned Food,Canned Fish,125,g,,https://seoudisupermarket.com/en/amr-morocon-sardines-125-g,In Stock,9/14/2026 18:55
59,Seoudi Supermarket,Sunshine Hot Sardines,Sunshine,60.95,,EGP,Canned Food,Canned Food,Canned Fish,125,g,,https://seoudisupermarket.com/en/sunshine-hot-sardines-125-g,In Stock,9/14/2026 18:55
60,Seoudi Supermarket,John West Infusions Tuna With Chili & Garlic,John West,134.95,149.95,EGP,Canned Food,Canned Food,Canned Fish,80,g,10,https://seoudisupermarket.com/en/john-west-infusions-tuna-with-chili-garlic-80-g,Out of Stock,9/14/2026 18:55
61,Seoudi Supermarket,John West Infusions Tuna With Basil,John West,134.95,149.95,EGP,Canned Food,Canned Food,Canned Fish,80,g,10,https://seoudisupermarket.com/en/john-west-infusions-tuna-with-basil-80-g,Out of Stock,9/14/2026 18:55
62,Seoudi Supermarket,John West Tuna With Tomato,John West,134.95,149.95,EGP,Canned Food,Canned Food,Canned Fish,80,g,10,https://seoudisupermarket.com/en/john-west-tuna-with-tomato-80-g,Out of Stock,9/14/2026 18:55
63,Seoudi Supermarket,John West Tuna With Sweet Chili,John West,134.95,149.95,EGP,Canned Food,Canned Food,Canned Fish,80,g,10,https://seoudisupermarket.com/en/john-west-tuna-with-sweet-chili-80-g,Out of Stock,9/14/2026 18:55
64,Seoudi Supermarket,John West Sweet Chili Tuna,John West,49.95,,EGP,Canned Food,Canned Food,Canned Fish,80,g,,https://seoudisupermarket.com/en/john-west-sweet-chili-tuna-80-g,Out of Stock,9/14/2026 18:55
65,Seoudi Supermarket,TC Boy Diet Tuna Chunks,T.C Boy,62.95,71.95,EGP,Canned Food,Canned Food,Canned Fish,185,g,13,https://seoudisupermarket.com/en/tc-boy-diet-tuna-chunks-185-g,Out of Stock,9/14/2026 18:55
66,Seoudi Supermarket,John West Skinless and Boneless Mackerel in Tomato Sauce,John West,119.95,,EGP,Canned Food,Canned Food,Canned Fish,115,g,,https://seoudisupermarket.com/en/john-west-skinless-and-boneless-mackerel-in-tomato-sauce-115-g,Out of Stock,9/14/2026 18:55
67,Seoudi Supermarket,John West Tuna Chunks in Sunflower Oil,John West,112.95,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/john-west-tuna-chunks-in-sunflower-170-g,Out of Stock,9/14/2026 18:55
68,Seoudi Supermarket,Cava Tuna Pasta Salad,Cava,129.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/cava-tuna-pasta-salad-160-g,Out of Stock,9/14/2026 18:55
69,Seoudi Supermarket,Cava Mexican Tuna Salad,Cava,129.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/cava-mexican-tuna-salad-160-g,Out of Stock,9/14/2026 18:55
70,Seoudi Supermarket,John West Tuna Steak,John West,134.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/john-west-tuna-steak-160-g,Out of Stock,9/14/2026 18:55
71,Seoudi Supermarket,John West White Meat Tuna Chunks in Sunflower Oil - 3 Pieces,John West,290.45,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/john-west-white-meat-tuna-chunks-in-sunflower-oil-170g-3-pieces,Out of Stock,9/14/2026 18:55
72,Seoudi Supermarket,John West White Meat Tuna Solid in Sunflower Oil - 3 Pieces,John West,302.45,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/john-west-white-meat-tuna-solid-in-sunflower-oil-170g-3-pieces,Out of Stock,9/14/2026 18:55
73,Seoudi Supermarket,John West White Meat Tuna Solid in Sunflower Oil,John West,117.45,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/john-west-white-meat-tuna-solid-in-sunflower-oil-170g,Out of Stock,9/14/2026 18:55
74,Seoudi Supermarket,John West White Meat Tuna Solid in Water,John West,113.95,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/john-west-white-meat-tuna-solid-in-water-170-g,Out of Stock,9/14/2026 18:55
75,Seoudi Supermarket,John West Tuna Chunks - Pack of 3,John West,217.45,,EGP,Canned Food,Canned Food,Canned Fish,80,g,,https://seoudisupermarket.com/en/john-west-tuna-chunks-80-g-pack-of-3,Out of Stock,9/14/2026 18:55
76,Seoudi Supermarket,John West Tuna Chunks in Sunflower Oil,John West,114.95,,EGP,Canned Food,Canned Food,Canned Fish,145,g,,https://seoudisupermarket.com/en/%D8%AC%D9%88%D9%86-%D9%88%D9%8A%D8%B3%D8%AA-%D8%AA%D9%88%D9%86%D8%A9-%D9%82%D8%B7%D8%B9-145%D8%AC%D9%85,Out of Stock,9/14/2026 18:55
77,Seoudi Supermarket,John West On The Go Light Mexican Tuna Bean Salad,John West,173.95,,EGP,Canned Food,Canned Food,Canned Fish,220,g,,https://seoudisupermarket.com/en/%D8%AC%D9%88%D9%86-%D9%88%D9%8A%D8%B3%D8%AA-%D8%B3%D9%84%D8%A7%D8%AA%D9%88%D9%86%D8%A9-%D9%85%D9%83%D8%B3%D9%8A%D9%83%D9%89-220%D8%AC%D9%85,Out of Stock,9/14/2026 18:55
78,Seoudi Supermarket,Rose Garden Tuna Chunks,Rose Garden,43.75,,EGP,Canned Food,Canned Food,Canned Fish,140,g,,https://seoudisupermarket.com/en/rose-garden-tuna-chunks-140-g,Out of Stock,9/14/2026 18:55
79,Seoudi Supermarket,John West Tuna with Mayonnaise & Corn,John West,49.95,,EGP,Canned Food,Canned Food,Canned Fish,80,g,,https://seoudisupermarket.com/en/john-west-tuna-with-mayonnaise-and-corn-80-g,Out of Stock,9/14/2026 18:55
80,Seoudi Supermarket,John West Mexican Mix Tuna,John West,49.95,,EGP,Canned Food,Canned Food,Canned Fish,80,g,,https://seoudisupermarket.com/en/john-west-mexican-mix-tuna-80-g,Out of Stock,9/14/2026 18:55
81,Seoudi Supermarket,John West Mediterranean Tuna,John West,49.95,,EGP,Canned Food,Canned Food,Canned Fish,80,g,,https://seoudisupermarket.com/en/john-west-mediterranean-tuna-80-g,Out of Stock,9/14/2026 18:55
82,Seoudi Supermarket,John West Salmon & Chickpea Salad,John West,179.95,,EGP,Canned Food,Canned Food,Canned Fish,220,g,,https://seoudisupermarket.com/en/john-west-salmon-and-chickpea-salad-220-g,Out of Stock,9/14/2026 18:55
83,Seoudi Supermarket,John West Tuna Salad with Rice & Vegetables,John West,179.95,,EGP,Canned Food,Canned Food,Canned Fish,220,g,,https://seoudisupermarket.com/en/john-west-tuna-salad-with-rice-and-vegetables-220-g,Out of Stock,9/14/2026 18:55
84,Seoudi Supermarket,John West Italian Tuna Salad,John West,173.95,,EGP,Canned Food,Canned Food,Canned Fish,220,g,,https://seoudisupermarket.com/en/john-west-italian-tuna-salad-220-g,Out of Stock,9/14/2026 18:55
85,Seoudi Supermarket,John West Jalapeno Tuna,John West,134.95,149.95,EGP,Canned Food,Canned Food,Canned Fish,80,g,10,https://seoudisupermarket.com/en/john-west-jalapeno-tuna-80-g,Out of Stock,9/14/2026 18:55
86,Seoudi Supermarket,John West Tuna Chunks in Sunflower Oil - Pack of 3,John West,217.45,,EGP,Canned Food,Canned Food,Canned Fish,,,,https://seoudisupermarket.com/en/john-west-tuna-chunks-in-sunflower-oil-pack-of-3,Out of Stock,9/14/2026 18:55
87,Seoudi Supermarket,John West Diet Tuna Chunks,John West,114.95,,EGP,Canned Food,Canned Food,Canned Fish,145,g,,https://seoudisupermarket.com/en/john-west-diet-tuna-chunks-145-g,Out of Stock,9/14/2026 18:55
88,Seoudi Supermarket,California Garden Tuna Slices with Black Pepper & Lemon,California Garden,103.45,,EGP,Canned Food,Canned Food,Canned Fish,120,g,,https://seoudisupermarket.com/en/california-garden-tuna-slices-with-black-pepper-and-lemon-120-g,Out of Stock,9/14/2026 18:55
89,Seoudi Supermarket,California Garden Smoked Tuna Slices in Sunflower Oil,California Garden,117.75,,EGP,Canned Food,Canned Food,Canned Fish,120,g,,https://seoudisupermarket.com/en/california-garden-smoked-tuna-slices-in-sunflower-oil-120-g,Out of Stock,9/14/2026 18:55
90,Seoudi Supermarket,California Garden Tuna Slices in Sunflower Oil,California Garden,103.45,,EGP,Canned Food,Canned Food,Canned Fish,120,g,,https://seoudisupermarket.com/en/california-garden-tuna-slices-in-sunflower-oil-120-g,Out of Stock,9/14/2026 18:55
91,Seoudi Supermarket,California Garden Solid Tuna,California Garden,68.75,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/california-garden-solid-tuna-185-g,Out of Stock,9/14/2026 18:55
92,Seoudi Supermarket,John West Greek Tuna Pasta Salad,John West,179.95,,EGP,Canned Food,Canned Food,Canned Fish,220,g,,https://seoudisupermarket.com/en/john-west-greek-tuna-pasta-salad-220-g,Out of Stock,9/14/2026 18:55
93,Seoudi Supermarket,John West Tuna Noodle Pot with Green Curry,John West,199.95,,EGP,Canned Food,Canned Food,Canned Fish,118,g,,https://seoudisupermarket.com/en/john-west-tuna-noodle-pot-with-green-curry-118-g,Out of Stock,9/14/2026 18:55
94,Seoudi Supermarket,John West Tuna with Chili & Garlic Couscous,John West,199.95,,EGP,Canned Food,Canned Food,Canned Fish,120,g,,https://seoudisupermarket.com/en/john-west-tuna-with-chili-and-garlic-couscous-120-g,Out of Stock,9/14/2026 18:55
95,Seoudi Supermarket,John West Honey & Ginger Tuna Salad with Couscous and Chickpeas,John West,173.95,,EGP,Canned Food,Canned Food,Canned Fish,220,g,,https://seoudisupermarket.com/en/john-west-honey-and-ginger-tuna-salad-with-couscous-and-chickpeas-220-g,Out of Stock,9/14/2026 18:55
96,Seoudi Supermarket,John West Indian Tuna Salad with Couscous and Lentils,John West,173.95,,EGP,Canned Food,Canned Food,Canned Fish,220,g,,https://seoudisupermarket.com/en/john-west-indian-tuna-salad-with-couscous-and-lentils-220-g,Out of Stock,9/14/2026 18:55
97,Seoudi Supermarket,John West Harrisa Spiced Tuna Salad with Couscous and Lentils,John West,173.95,,EGP,Canned Food,Canned Food,Canned Fish,220,g,,https://seoudisupermarket.com/en/john-west-harrisa-spiced-tuna-salad-with-couscous-and-lentils-220-g,Out of Stock,9/14/2026 18:55
98,Seoudi Supermarket,Aqua Premium Solid Tuna,Aqua,71.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/aqua-premium-solid-tuna-160-g,Out of Stock,9/14/2026 18:55
99,Seoudi Supermarket,Aqua Premium Flaked Tuna,Aqua,39.95,,EGP,Canned Food,Canned Food,Canned Fish,140,g,,https://seoudisupermarket.com/en/aqua-premium-flaked-tuna-140-g,Out of Stock,9/14/2026 18:55
100,Seoudi Supermarket,Aqua Premium Tuna Chunks,Aqua,56.95,63.95,EGP,Canned Food,Canned Food,Canned Fish,140,g,11,https://seoudisupermarket.com/en/aqua-premium-tuna-chunks-140-g,Out of Stock,9/14/2026 18:55
101,Seoudi Supermarket,Aqua Yellow Fin Solid Tuna,Aqua,75.95,84.95,EGP,Canned Food,Canned Food,Canned Fish,185,g,11,https://seoudisupermarket.com/en/aqua-yellow-fin-solid-tuna-185-g,Out of Stock,9/14/2026 18:55
102,Seoudi Supermarket,California Garden Tuna Slices in Sunflower Oil with Chili,California Garden,103.45,,EGP,Canned Food,Canned Food,Canned Fish,120,g,,https://seoudisupermarket.com/en/california-garden-tuna-slices-in-sunflower-oil-with-chili-120-g,Out of Stock,9/14/2026 18:55
103,Seoudi Supermarket,Dolphine Gold Tuna Slices with Lemon,Dolphin,82.75,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/dolphine-gold-tuna-slices-with-lemon-170-g,Out of Stock,9/14/2026 18:55
104,Seoudi Supermarket,Rio Mare Salatuna Quinoa,Rio Mare,229.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/rio-mare-salatuna-quinoa-160-g,Out of Stock,9/14/2026 18:55
105,Seoudi Supermarket,Rose Garden Shredded Tuna,Rose Garden,32.95,,EGP,Canned Food,Canned Food,Canned Fish,140,g,,https://seoudisupermarket.com/en/rose-garden-shredded-tuna-140-g,Out of Stock,9/14/2026 18:55
106,Seoudi Supermarket,Fisherman Mexican Tuna Salad,Fisherman,147.95,,EGP,Canned Food,Canned Food,Canned Fish,230,g,,https://seoudisupermarket.com/en/fisherman-mexican-tuna-salad-230-g,Out of Stock,9/14/2026 18:55
107,Seoudi Supermarket,Fisherman Italian Tuna Salad,Fisherman,147.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/fisherman-italian-tuna-salad-160-g,Out of Stock,9/14/2026 18:55
108,Seoudi Supermarket,Dolphin Solid Tuna Easy Open - Pack of 3,Dolphin,248.45,,EGP,Canned Food,Canned Food,Canned Fish,200,g,,https://seoudisupermarket.com/en/dolphin-solid-tuna-easy-open-200-g-pack-of-3,Out of Stock,9/14/2026 18:55
109,Seoudi Supermarket,Sunshine Tuna Slices with Lemon,Sunshine,84.95,,EGP,Canned Food,Canned Food,Canned Fish,120,g,,https://seoudisupermarket.com/en/sunshine-tuna-slices-with-lemon-120-g,Out of Stock,9/14/2026 18:55
110,Seoudi Supermarket,Mario Shredded Tuna,Mario,30.75,,EGP,Canned Food,Canned Food,Canned Fish,140,g,,https://seoudisupermarket.com/en/mario-shredded-tuna-140-g,Out of Stock,9/14/2026 18:55
111,Seoudi Supermarket,"Dolphin Tuna Slices, Easy Open",Dolphin,82.45,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/dolphin-tuna-slices-easy-open-170-g,Out of Stock,9/14/2026 18:55
112,Seoudi Supermarket,Dolphin Tuna Chunks,Dolphin,61.95,65.45,EGP,Canned Food,Canned Food,Canned Fish,140,g,5,https://seoudisupermarket.com/en/dolphin-tuna-chunks-140-g,Out of Stock,9/14/2026 18:55
113,Seoudi Supermarket,John West Chunks Tuna Meat in Water,John West,101.95,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/john-west-chunks-tuna-meat-in-water-170-g,Out of Stock,9/14/2026 18:55
114,Seoudi Supermarket,John West Solid Tuna Meat in Water,John West,106.95,,EGP,Canned Food,Canned Food,Canned Fish,170,g,,https://seoudisupermarket.com/en/john-west-solid-tuna-meat-in-water-170-g,Out of Stock,9/14/2026 18:55
115,Seoudi Supermarket,Rio mare Texana Salatuna - Pack of 2,Rio Mare,459.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/rio-mare-texana-salatuna-160-g-pack-of-2,Out of Stock,9/14/2026 18:55
116,Seoudi Supermarket,T.C Boy Spicy Tuna Chunks,T.C Boy,81.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/t-c-boy-spicy-tuna-chunks-185-g,Out of Stock,9/14/2026 18:55
117,Seoudi Supermarket,Rio Mare Salatuna with Mexico Recipe,Rio Mare,229.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/rio-mare-salatuna-with-mexico-recipe-160-g,Out of Stock,9/14/2026 18:55
118,Seoudi Supermarket,Rio Mare Salatuna with Maize Recipe,Rio Mare,229.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/rio-mare-salatuna-with-maize-recipe-160-g,Out of Stock,9/14/2026 18:55
119,Seoudi Supermarket,Rio Mare Light Tuna Meat in Olive Oil - 2 Pieces,Rio Mare,549.95,,EGP,Canned Food,Canned Food,Canned Fish,160,g,,https://seoudisupermarket.com/en/rio-mare-light-tuna-meat-in-olive-oil-160-g-2-pieces,Out of Stock,9/14/2026 18:55
120,Seoudi Supermarket,Bostany Tuna One Piece with Chili,Bostany,86.95,,EGP,Canned Food,Canned Food,Canned Fish,185,g,,https://seoudisupermarket.com/en/bostany-tuna-one-piece-with-chili-185-g,Out of Stock,9/14/2026 18:55
121,Seoudi Supermarket,Rose Tuna One Piece,Rose Garden,79.95,,EGP,Canned Food,Canned Food,Canned Fish,200,g,,https://seoudisupermarket.com/en/rose-tuna-one-piece-200-g,Out of Stock,9/14/2026 18:55
